ticker,date,kind,factor_step
BKLN,2023-05-22,dividend,0.00728562
BKLN,2023-06-20,dividend,0.00765531
BKLN,2023-07-24,dividend,0.00802993
BKLN,2023-08-21,dividend,0.00826587
BKLN,2023-09-18,dividend,0.00799248
BKLN,2023-10-23,dividend,0.00716545
BKLN,2023-11-20,dividend,0.00769986
BKLN,2023-12-18,dividend,0.00695018
BKLN,2024-01-22,dividend,0.00649134
BKLN,2024-02-20,dividend,0.00652113
BKLN,2024-03-18,dividend,0.00690354
BKLN,2024-04-22,dividend,0.00698893
BKLN,2024-05-20,dividend,0.00738848
BKLN,2024-06-24,dividend,0.00681126
BKLN,2024-07-22,dividend,0.00720478
BKLN,2024-08-19,dividend,0.00775608
BKLN,2024-09-23,dividend,0.00805754
BKLN,2024-10-21,dividend,0.00777525
BKLN,2024-11-18,dividend,0.00624087
BKLN,2024-12-23,dividend,0.00568212
BKLN,2025-01-21,dividend,0.00586304
BKLN,2025-02-24,dividend,0.00532314
BKLN,2025-03-24,dividend,0.00517085
BKLN,2025-04-21,dividend,0.00607387
BKLN,2025-05-19,dividend,0.00785741
BKLN,2025-06-23,dividend,0.00554763
BKLN,2025-07-21,dividend,0.00566124
BKLN,2025-08-18,dividend,0.00587084
BKLN,2025-09-22,dividend,0.00594381
BKLN,2025-10-20,dividend,0.00575545
BKLN,2025-11-24,dividend,0.00573377
BKLN,2025-12-22,dividend,0.00490244
BKLN,2026-01-20,dividend,0.00512837
BKLN,2026-02-23,dividend,0.00489314
BKLN,2026-03-23,dividend,0.00566122
BKLN,2026-04-20,dividend,0.00507942
BKLN,2026-05-18,dividend,0.00490035
BKLN,2026-06-22,dividend,0.00493654
BKLN,2026-07-20,dividend,0.00532214
BKLN,2026-08-24,dividend,0.00548526
DBA,2007-12-17,dividend,0.01397115
DBA,2008-12-15,dividend,0.01875001
DBA,2018-12-24,dividend,0.01058196
DBA,2019-12-23,dividend,0.01547353
DBA,2022-12-19,dividend,0.00487999
DBA,2023-12-18,dividend,0.04371593
DBA,2024-12-23,dividend,0.03927533
DBA,2025-12-22,dividend,0.03480908
DBB,2007-12-17,dividend,0.04255318
DBB,2008-12-15,dividend,0.02356953
DBB,2018-12-24,dividend,0.01539088
DBB,2019-12-23,dividend,0.01768356
DBB,2022-12-19,dividend,0.00930193
DBB,2023-12-18,dividend,0.06980431
DBB,2024-12-23,dividend,0.04539025
DBB,2025-12-22,dividend,0.02650179
DBC,2008-12-15,dividend,0.01597698
DBC,2018-12-24,dividend,0.01278794
DBC,2019-12-23,dividend,0.01575634
DBC,2022-12-19,dividend,0.00598809
DBC,2023-12-18,dividend,0.04683836
DBC,2024-12-23,dividend,0.05067286
DBC,2025-12-22,dividend,0.03256022
EEM,2012-12-18,dividend,0.00603176
EEM,2012-12-27,dividend,0.00032868
EEM,2013-06-27,dividend,0.01295619
EEM,2013-12-18,dividend,0.00895205
EEM,2014-06-25,dividend,0.00783943
EEM,2014-12-17,dividend,0.01418023
EEM,2015-06-25,dividend,0.00739287
EEM,2015-12-21,dividend,0.01533979
EEM,2016-06-22,dividend,0.00779522
EEM,2016-12-21,dividend,0.01131055
EEM,2017-06-20,dividend,0.00460501
EEM,2017-12-19,dividend,0.01491863
EEM,2018-06-19,dividend,0.00648767
EEM,2018-12-18,dividend,0.01479422
EEM,2019-06-17,dividend,0.00757765
EEM,2019-12-16,dividend,0.01491910
EEM,2020-06-15,dividend,0.00577609
EEM,2020-12-14,dividend,0.01023050
EEM,2021-06-10,dividend,0.00435622
EEM,2021-12-13,dividend,0.01411394
EEM,2021-12-30,dividend,0.00053554
EEM,2022-06-09,dividend,0.00842349
EEM,2022-12-13,dividend,0.01502111
EEM,2023-06-07,dividend,0.00777688
EEM,2023-12-20,dividend,0.01856071
EEM,2024-06-11,dividend,0.00685410
EEM,2024-12-17,dividend,0.01661097
EEM,2025-06-16,dividend,0.00959464
EEM,2025-12-16,dividend,0.01410882
EEM,2026-06-15,dividend,0.00517097
EFA,2006-12-21,dividend,0.02068872
EFA,2007-12-24,dividend,0.02492128
EFA,2008-06-25,dividend,0.01857884
EFA,2008-12-23,dividend,0.01256680
EFA,2009-06-23,dividend,0.02081005
EFA,2009-12-22,dividend,0.00901346
EFA,2010-06-23,dividend,0.01718668
EFA,2010-12-21,dividend,0.00932755
EFA,2011-06-22,dividend,0.01906112
EFA,2011-12-20,dividend,0.01188622
EFA,2012-06-21,dividend,0.02276802
EFA,2012-12-18,dividend,0.01082442
EFA,2013-06-27,dividend,0.01985685
EFA,2013-12-18,dividend,0.00858696
EFA,2014-06-25,dividend,0.02397329
EFA,2014-12-17,dividend,0.00968835
EFA,2015-06-25,dividend,0.01660845
EFA,2015-12-21,dividend,0.00871248
EFA,2016-06-22,dividend,0.02014087
EFA,2016-12-21,dividend,0.01023652
EFA,2017-06-20,dividend,0.01592749
EFA,2017-12-19,dividend,0.01048832
EFA,2018-06-19,dividend,0.01947532
EFA,2018-12-18,dividend,0.01063671
EFA,2019-06-17,dividend,0.02111916
EFA,2019-12-16,dividend,0.01113693
EFA,2020-06-15,dividend,0.01399248
EFA,2020-12-14,dividend,0.00962156
EFA,2021-06-10,dividend,0.01348763
EFA,2021-12-13,dividend,0.01710163
EFA,2021-12-30,dividend,0.00206205
EFA,2022-06-09,dividend,0.02163796
EFA,2022-12-13,dividend,0.00399988
EFA,2023-06-07,dividend,0.01800570
EFA,2023-12-20,dividend,0.01238459
EFA,2024-06-11,dividend,0.01715096
EFA,2024-12-17,dividend,0.01344519
EFA,2025-06-16,dividend,0.01702340
EFA,2025-12-16,dividend,0.01779792
EFA,2026-06-15,dividend,0.01557800
EMB,2011-04-01,dividend,0.00423730
EMB,2011-05-02,dividend,0.00414263
EMB,2011-06-01,dividend,0.00418090
EMB,2011-07-01,dividend,0.00410173
EMB,2011-08-01,dividend,0.00378058
EMB,2011-09-01,dividend,0.00391816
EMB,2011-10-03,dividend,0.00417811
EMB,2011-11-01,dividend,0.00402752
EMB,2011-12-01,dividend,0.00406096
EMB,2011-12-27,dividend,0.00377207
EMB,2012-02-01,dividend,0.00389194
EMB,2012-03-01,dividend,0.00400170
EMB,2012-04-02,dividend,0.00396020
EMB,2012-05-01,dividend,0.00381398
EMB,2012-06-01,dividend,0.00398637
EMB,2012-07-02,dividend,0.00389444
EMB,2012-08-01,dividend,0.00376871
EMB,2012-09-04,dividend,0.00357292
EMB,2012-10-01,dividend,0.00329935
EMB,2012-11-01,dividend,0.00337680
EMB,2012-12-03,dividend,0.00319426
EMB,2012-12-26,dividend,0.00318192
EMB,2013-02-01,dividend,0.00364087
EMB,2013-03-01,dividend,0.00359188
EMB,2013-04-01,dividend,0.00349644
EMB,2013-05-01,dividend,0.00338314
EMB,2013-06-03,dividend,0.00356529
EMB,2013-07-01,dividend,0.00401687
EMB,2013-08-01,dividend,0.00416396
EMB,2013-09-03,dividend,0.00434198
EMB,2013-10-01,dividend,0.00396860
EMB,2013-11-01,dividend,0.00392562
EMB,2013-12-02,dividend,0.00372700
EMB,2013-12-26,dividend,0.00382107
EMB,2014-02-03,dividend,0.00392799
EMB,2014-03-03,dividend,0.00389782
EMB,2014-04-01,dividend,0.00381776
EMB,2014-05-01,dividend,0.00370424
EMB,2014-06-02,dividend,0.00354593
EMB,2014-07-01,dividend,0.00347861
EMB,2014-08-01,dividend,0.00349254
EMB,2014-09-02,dividend,0.00250992
EMB,2014-10-01,dividend,0.00345803
EMB,2014-11-03,dividend,0.00352821
EMB,2014-12-01,dividend,0.00366523
EMB,2014-12-24,dividend,0.00536731
EMB,2015-02-02,dividend,0.00339104
EMB,2015-03-02,dividend,0.00316839
EMB,2015-04-01,dividend,0.00337022
EMB,2015-05-01,dividend,0.00354975
EMB,2015-06-01,dividend,0.00372722
EMB,2015-07-01,dividend,0.00383662
EMB,2015-08-03,dividend,0.00382242
EMB,2015-09-01,dividend,0.00426522
EMB,2015-10-01,dividend,0.00441303
EMB,2015-11-02,dividend,0.00405134
EMB,2015-12-01,dividend,0.00392533
EMB,2015-12-24,dividend,0.00514806
EMB,2016-02-01,dividend,0.00395967
EMB,2016-03-01,dividend,0.00409524
EMB,2016-04-01,dividend,0.00388446
EMB,2016-05-02,dividend,0.00367315
EMB,2016-06-01,dividend,0.00399722
EMB,2016-07-01,dividend,0.00459084
EMB,2016-08-01,dividend,0.00430862
EMB,2016-09-01,dividend,0.00419552
EMB,2016-10-03,dividend,0.00428616
EMB,2016-11-01,dividend,0.00394910
EMB,2016-12-01,dividend,0.00407546
EMB,2016-12-22,dividend,0.00238762
EMB,2017-02-01,dividend,0.00394391
EMB,2017-03-01,dividend,0.00388570
EMB,2017-04-03,dividend,0.00384590
EMB,2017-05-01,dividend,0.00385187
EMB,2017-06-01,dividend,0.00383741
EMB,2017-07-03,dividend,0.00387079
EMB,2017-08-01,dividend,0.00393573
EMB,2017-09-01,dividend,0.00385242
EMB,2017-10-02,dividend,0.00388439
EMB,2017-11-01,dividend,0.00382865
EMB,2017-12-01,dividend,0.00388738
EMB,2017-12-21,dividend,0.00320699
EMB,2018-02-01,dividend,0.00268546
EMB,2018-03-01,dividend,0.00302409
EMB,2018-04-02,dividend,0.00331288
EMB,2018-05-01,dividend,0.00372767
EMB,2018-06-01,dividend,0.00414933
EMB,2018-07-02,dividend,0.00417640
EMB,2018-08-01,dividend,0.00404499
EMB,2018-09-04,dividend,0.00410526
EMB,2018-10-01,dividend,0.00416983
EMB,2018-11-01,dividend,0.00440424
EMB,2018-12-03,dividend,0.00438303
EMB,2018-12-18,dividend,0.01230884
EMB,2019-02-01,dividend,0.00406341
EMB,2019-03-01,dividend,0.00406512
EMB,2019-04-01,dividend,0.00412626
EMB,2019-05-01,dividend,0.00408824
EMB,2019-06-03,dividend,0.00417693
EMB,2019-07-01,dividend,0.00386489
EMB,2019-08-01,dividend,0.00367991
EMB,2019-09-03,dividend,0.00358894
EMB,2019-10-01,dividend,0.00352948
EMB,2019-11-01,dividend,0.00356837
EMB,2019-12-02,dividend,0.00363566
EMB,2019-12-19,dividend,0.00385300
EMB,2020-02-03,dividend,0.00354349
EMB,2020-03-02,dividend,0.00364985
EMB,2020-04-01,dividend,0.00423215
EMB,2020-05-01,dividend,0.00377209
EMB,2020-06-01,dividend,0.00316300
EMB,2020-07-01,dividend,0.00301912
EMB,2020-08-03,dividend,0.00290099
EMB,2020-09-01,dividend,0.00293577
EMB,2020-10-01,dividend,0.00330100
EMB,2020-11-02,dividend,0.00359670
EMB,2020-12-01,dividend,0.00346389
EMB,2020-12-17,dividend,0.00342486
EMB,2021-02-01,dividend,0.00317615
EMB,2021-03-01,dividend,0.00318670
EMB,2021-04-01,dividend,0.00319647
EMB,2021-05-03,dividend,0.00312779
EMB,2021-06-01,dividend,0.00319844
EMB,2021-07-01,dividend,0.00316086
EMB,2021-08-02,dividend,0.00310739
EMB,2021-09-01,dividend,0.00306500
EMB,2021-10-01,dividend,0.00313577
EMB,2021-11-01,dividend,0.00325646
EMB,2021-12-01,dividend,0.00332170
EMB,2021-12-16,dividend,0.00337406
EMB,2022-02-01,dividend,0.00353805
EMB,2022-03-01,dividend,0.00359240
EMB,2022-04-01,dividend,0.00391330
EMB,2022-05-02,dividend,0.00400530
EMB,2022-06-01,dividend,0.00367021
EMB,2022-07-01,dividend,0.00423199
EMB,2022-08-01,dividend,0.00392599
EMB,2022-09-01,dividend,0.00365686
EMB,2022-10-03,dividend,0.00466877
EMB,2022-11-01,dividend,0.00483584
EMB,2022-12-01,dividend,0.00392641
EMB,2022-12-15,dividend,0.00390152
EMB,2023-02-01,dividend,0.00354644
EMB,2023-03-01,dividend,0.00444413
EMB,2023-04-03,dividend,0.00419060
EMB,2023-05-01,dividend,0.00406259
EMB,2023-06-01,dividend,0.00415912
EMB,2023-07-03,dividend,0.00400347
EMB,2023-08-01,dividend,0.00396364
EMB,2023-09-01,dividend,0.00418520
EMB,2023-10-02,dividend,0.00428137
EMB,2023-11-01,dividend,0.00445976
EMB,2023-12-01,dividend,0.00387092
EMB,2023-12-14,dividend,0.00412478
EMB,2024-02-01,dividend,0.00417433
EMB,2024-03-01,dividend,0.00436819
EMB,2024-04-01,dividend,0.00407666
EMB,2024-05-01,dividend,0.00413737
EMB,2024-06-03,dividend,0.00407344
EMB,2024-07-01,dividend,0.00430927
EMB,2024-08-01,dividend,0.00432138
EMB,2024-09-03,dividend,0.00399836
EMB,2024-10-01,dividend,0.00411942
EMB,2024-11-01,dividend,0.00464316
EMB,2024-12-02,dividend,0.00421016
EMB,2024-12-18,dividend,0.00470658
EMB,2024-12-30,dividend,0.00285005
EMB,2025-02-03,dividend,0.00486944
EMB,2025-03-03,dividend,0.00418949
EMB,2025-04-01,dividend,0.00441445
EMB,2025-05-01,dividend,0.00447181
EMB,2025-06-02,dividend,0.00447442
EMB,2025-07-01,dividend,0.00410181
EMB,2025-08-01,dividend,0.00442581
EMB,2025-09-02,dividend,0.00427032
EMB,2025-10-01,dividend,0.00412360
EMB,2025-11-03,dividend,0.00431940
EMB,2025-12-01,dividend,0.00384783
EMB,2025-12-19,dividend,0.00395962
EMB,2026-02-02,dividend,0.00429262
EMB,2026-03-02,dividend,0.00412315
EMB,2026-04-01,dividend,0.00484825
EMB,2026-05-01,dividend,0.00428053
EMB,2026-06-01,dividend,0.00422111
EMB,2026-07-01,dividend,0.00414499
EMB,2026-08-03,dividend,0.00436922
EMB,2026-09-01,dividend,0.00436507
HYG,2007-05-01,dividend,0.00277628
HYG,2007-06-01,dividend,0.00553879
HYG,2007-07-02,dividend,0.00591911
HYG,2007-08-01,dividend,0.00647780
HYG,2007-09-04,dividend,0.00612672
HYG,2007-10-01,dividend,0.00620448
HYG,2007-11-01,dividend,0.00654693
HYG,2007-12-03,dividend,0.00629706
HYG,2007-12-27,dividend,0.00557301
HYG,2008-02-01,dividend,0.00671352
HYG,2008-03-03,dividend,0.00639023
HYG,2008-04-01,dividend,0.00663627
HYG,2008-05-01,dividend,0.00571717
HYG,2008-06-02,dividend,0.00645620
HYG,2008-07-01,dividend,0.00692153
HYG,2008-08-01,dividend,0.00706526
HYG,2008-09-02,dividend,0.00670999
HYG,2008-10-01,dividend,0.00841458
HYG,2008-11-03,dividend,0.00958350
HYG,2008-12-01,dividend,0.01052799
HYG,2008-12-29,dividend,0.00696246
HYG,2009-02-02,dividend,0.01001194
HYG,2009-03-02,dividend,0.01068743
HYG,2009-04-01,dividend,0.01188118
HYG,2009-05-01,dividend,0.00774330
HYG,2009-06-01,dividend,0.00918081
HYG,2009-07-01,dividend,0.00909236
HYG,2009-09-01,dividend,0.00853416
HYG,2009-10-01,dividend,0.00815960
HYG,2009-11-02,dividend,0.00825731
HYG,2009-12-01,dividend,0.00724092
HYG,2009-12-29,dividend,0.00656103
HYG,2010-02-01,dividend,0.00768658
HYG,2010-03-01,dividend,0.00741458
HYG,2010-04-01,dividend,0.00744355
HYG,2010-05-03,dividend,0.00716277
HYG,2010-06-01,dividend,0.00759610
HYG,2010-07-01,dividend,0.00734108
HYG,2010-08-02,dividend,0.00676003
HYG,2010-09-01,dividend,0.00717366
HYG,2010-10-01,dividend,0.00654442
HYG,2010-11-01,dividend,0.00662727
HYG,2010-12-01,dividend,0.00660879
HYG,2010-12-28,dividend,0.00638953
HYG,2011-02-01,dividend,0.00641290
HYG,2011-03-01,dividend,0.00625639
HYG,2011-04-01,dividend,0.00619409
HYG,2011-05-02,dividend,0.00617060
HYG,2011-06-01,dividend,0.00612229
HYG,2011-07-01,dividend,0.00636885
HYG,2011-08-01,dividend,0.00604852
HYG,2011-09-01,dividend,0.00639964
HYG,2011-10-03,dividend,0.00649862
HYG,2011-11-01,dividend,0.00589455
HYG,2011-12-01,dividend,0.00633986
HYG,2011-12-27,dividend,0.00597784
HYG,2012-02-01,dividend,0.00558528
HYG,2012-03-01,dividend,0.00582578
HYG,2012-04-02,dividend,0.00600890
HYG,2012-05-01,dividend,0.00557923
HYG,2012-06-01,dividend,0.00617679
HYG,2012-07-02,dividend,0.00567291
HYG,2012-08-01,dividend,0.00550371
HYG,2012-09-04,dividend,0.00550513
HYG,2012-10-01,dividend,0.00525550
HYG,2012-11-01,dividend,0.00551382
HYG,2012-12-03,dividend,0.00525527
HYG,2012-12-26,dividend,0.00541333
HYG,2013-02-01,dividend,0.00533073
HYG,2013-03-01,dividend,0.00538063
HYG,2013-04-01,dividend,0.00517659
HYG,2013-05-01,dividend,0.00488397
HYG,2013-07-01,dividend,0.00527849
HYG,2013-08-01,dividend,0.00487272
HYG,2013-09-03,dividend,0.00525425
HYG,2013-10-01,dividend,0.00485648
HYG,2013-11-01,dividend,0.00481816
HYG,2013-12-02,dividend,0.00481719
HYG,2013-12-26,dividend,0.00501738
HYG,2014-02-03,dividend,0.00494928
HYG,2014-03-03,dividend,0.00488030
HYG,2014-04-01,dividend,0.00471881
HYG,2014-06-02,dividend,0.00451782
HYG,2014-07-01,dividend,0.00435977
HYG,2014-08-01,dividend,0.00465961
HYG,2014-09-02,dividend,0.00456162
HYG,2014-10-01,dividend,0.00425064
HYG,2014-11-03,dividend,0.00436768
HYG,2014-12-01,dividend,0.00457416
HYG,2014-12-24,dividend,0.00427454
HYG,2015-02-02,dividend,0.00404398
HYG,2015-03-02,dividend,0.00427963
HYG,2015-04-01,dividend,0.00447635
HYG,2015-05-01,dividend,0.00442293
HYG,2015-06-01,dividend,0.00442005
HYG,2015-07-01,dividend,0.00444496
HYG,2015-08-03,dividend,0.00450294
HYG,2015-09-01,dividend,0.00444514
HYG,2015-10-01,dividend,0.00478255
HYG,2015-11-02,dividend,0.00460224
HYG,2015-12-01,dividend,0.00479349
HYG,2015-12-24,dividend,0.00524862
HYG,2016-02-01,dividend,0.00493201
HYG,2016-03-01,dividend,0.00522871
HYG,2016-04-01,dividend,0.00464278
HYG,2016-05-02,dividend,0.00455472
HYG,2016-06-01,dividend,0.00480312
HYG,2016-07-01,dividend,0.00468434
HYG,2016-08-01,dividend,0.00448612
HYG,2016-09-01,dividend,0.00428106
HYG,2016-10-03,dividend,0.00442058
HYG,2016-11-01,dividend,0.00448512
HYG,2016-12-01,dividend,0.00444454
HYG,2016-12-22,dividend,0.00330004
HYG,2017-02-01,dividend,0.00437596
HYG,2017-03-01,dividend,0.00434870
HYG,2017-04-03,dividend,0.00424446
HYG,2017-05-01,dividend,0.00425004
HYG,2017-06-01,dividend,0.00425459
HYG,2017-07-03,dividend,0.00427006
HYG,2017-08-01,dividend,0.00413548
HYG,2017-09-01,dividend,0.00417950
HYG,2017-10-02,dividend,0.00411227
HYG,2017-11-01,dividend,0.00413251
HYG,2017-12-01,dividend,0.00424090
HYG,2017-12-21,dividend,0.00413757
HYG,2018-02-01,dividend,0.00419565
HYG,2018-03-01,dividend,0.00396000
HYG,2018-04-02,dividend,0.00408006
HYG,2018-05-01,dividend,0.00423227
HYG,2018-06-01,dividend,0.00450203
HYG,2018-07-02,dividend,0.00447872
HYG,2018-08-01,dividend,0.00425913
HYG,2018-09-04,dividend,0.00430038
HYG,2018-10-01,dividend,0.00450166
HYG,2018-11-01,dividend,0.00492025
HYG,2018-12-03,dividend,0.00450226
HYG,2018-12-18,dividend,0.00473312
HYG,2019-02-01,dividend,0.00456584
HYG,2019-03-01,dividend,0.00445205
HYG,2019-04-01,dividend,0.00437964
HYG,2019-05-01,dividend,0.00421423
HYG,2019-06-03,dividend,0.00454546
HYG,2019-07-01,dividend,0.00442561
HYG,2019-08-01,dividend,0.00422395
HYG,2019-09-03,dividend,0.00425638
HYG,2019-10-01,dividend,0.00401540
HYG,2019-11-01,dividend,0.00416070
HYG,2019-12-02,dividend,0.00391948
HYG,2019-12-19,dividend,0.00356212
HYG,2020-02-03,dividend,0.00417949
HYG,2020-03-02,dividend,0.00441633
HYG,2020-04-01,dividend,0.00500031
HYG,2020-05-01,dividend,0.00458589
HYG,2020-06-01,dividend,0.00388946
HYG,2020-07-01,dividend,0.00420764
HYG,2020-08-03,dividend,0.00398789
HYG,2020-09-01,dividend,0.00400672
HYG,2020-10-01,dividend,0.00425983
HYG,2020-11-02,dividend,0.00428012
HYG,2020-12-01,dividend,0.00395516
HYG,2020-12-17,dividend,0.00413578
HYG,2021-02-01,dividend,0.00365921
HYG,2021-03-01,dividend,0.00354968
HYG,2021-04-01,dividend,0.00336724
HYG,2021-05-03,dividend,0.00336164
HYG,2021-06-01,dividend,0.00333707
HYG,2021-07-01,dividend,0.00331119
HYG,2021-08-02,dividend,0.00322042
HYG,2021-09-01,dividend,0.00312280
HYG,2021-10-01,dividend,0.00330852
HYG,2021-11-01,dividend,0.00318769
HYG,2021-12-01,dividend,0.00328727
HYG,2021-12-16,dividend,0.00341240
HYG,2022-02-01,dividend,0.00360561
HYG,2022-03-01,dividend,0.00367485
HYG,2022-04-01,dividend,0.00405333
HYG,2022-05-02,dividend,0.00388435
HYG,2022-06-01,dividend,0.00386056
HYG,2022-07-01,dividend,0.00447196
HYG,2022-08-01,dividend,0.00388577
HYG,2022-09-01,dividend,0.00491130
HYG,2022-10-03,dividend,0.00491722
HYG,2022-11-01,dividend,0.00381295
HYG,2022-12-01,dividend,0.00421934
HYG,2022-12-15,dividend,0.00523695
HYG,2023-02-01,dividend,0.00482768
HYG,2023-03-01,dividend,0.00603284
HYG,2023-04-03,dividend,0.00452681
HYG,2023-05-01,dividend,0.00432392
HYG,2023-06-01,dividend,0.00476397
HYG,2023-07-03,dividend,0.00536529
HYG,2023-08-01,dividend,0.00473949
HYG,2023-09-01,dividend,0.00466257
HYG,2023-10-02,dividend,0.00522240
HYG,2023-11-01,dividend,0.00533989
HYG,2023-12-01,dividend,0.00454179
HYG,2023-12-14,dividend,0.00490662
HYG,2024-02-01,dividend,0.00495356
HYG,2024-03-01,dividend,0.00566705
HYG,2024-04-01,dividend,0.00508301
HYG,2024-05-01,dividend,0.00524326
HYG,2024-06-03,dividend,0.00464294
HYG,2024-07-01,dividend,0.00524933
HYG,2024-08-01,dividend,0.00520754
HYG,2024-09-03,dividend,0.00478374
HYG,2024-10-01,dividend,0.00486045
HYG,2024-11-01,dividend,0.00498560
HYG,2024-12-02,dividend,0.00451468
HYG,2024-12-18,dividend,0.00515589
HYG,2025-02-03,dividend,0.00451579
HYG,2025-03-03,dividend,0.00467168
HYG,2025-04-01,dividend,0.00484211
HYG,2025-05-01,dividend,0.00510186
HYG,2025-06-02,dividend,0.00472547
HYG,2025-07-01,dividend,0.00469925
HYG,2025-08-01,dividend,0.00502620
HYG,2025-09-02,dividend,0.00473651
HYG,2025-10-01,dividend,0.00469270
HYG,2025-11-03,dividend,0.00507430
HYG,2025-12-01,dividend,0.00463035
HYG,2025-12-19,dividend,0.00471651
HYG,2026-02-02,dividend,0.00491860
HYG,2026-03-02,dividend,0.00488107
HYG,2026-04-01,dividend,0.00482661
HYG,2026-05-01,dividend,0.00521282
HYG,2026-06-01,dividend,0.00509266
HYG,2026-07-01,dividend,0.00461417
HYG,2026-08-03,dividend,0.00483136
HYG,2026-09-01,dividend,0.00545042
IEF,2006-11-01,dividend,0.00370319
IEF,2006-12-01,dividend,0.00361860
IEF,2006-12-27,dividend,0.00287854
IEF,2007-04-02,dividend,0.00387429
IEF,2007-07-02,dividend,0.00386391
IEF,2011-04-01,dividend,0.00266902
IEF,2011-05-02,dividend,0.00255527
IEF,2011-06-01,dividend,0.00253074
IEF,2011-07-01,dividend,0.00240591
IEF,2011-08-01,dividend,0.00241411
IEF,2011-09-01,dividend,0.00222395
IEF,2011-10-03,dividend,0.00201185
IEF,2011-11-01,dividend,0.00202198
IEF,2011-12-01,dividend,0.00192734
IEF,2011-12-27,dividend,0.00181084
IEF,2012-02-01,dividend,0.00179209
IEF,2012-03-01,dividend,0.00161351
IEF,2012-04-02,dividend,0.00171680
IEF,2012-05-01,dividend,0.00159195
IEF,2012-06-01,dividend,0.00157279
IEF,2012-07-02,dividend,0.00148356
IEF,2012-08-01,dividend,0.00148445
IEF,2012-09-04,dividend,0.00138338
IEF,2012-10-01,dividend,0.00130255
IEF,2012-11-01,dividend,0.00134644
IEF,2012-12-03,dividend,0.00125729
IEF,2012-12-26,dividend,0.00140056
IEF,2013-02-01,dividend,0.00132019
IEF,2013-03-01,dividend,0.00118280
IEF,2013-04-01,dividend,0.00134726
IEF,2013-05-01,dividend,0.00123979
IEF,2013-06-03,dividend,0.00134406
IEF,2013-07-01,dividend,0.00135881
IEF,2013-08-01,dividend,0.00137989
IEF,2013-09-03,dividend,0.00150260
IEF,2013-10-01,dividend,0.00150155
IEF,2013-11-01,dividend,0.00157142
IEF,2013-12-02,dividend,0.00161356
IEF,2013-12-26,dividend,0.00164246
IEF,2014-02-03,dividend,0.00171348
IEF,2014-03-03,dividend,0.00161799
IEF,2014-04-01,dividend,0.00186376
IEF,2014-05-01,dividend,0.00189712
IEF,2014-06-02,dividend,0.00168709
IEF,2014-07-01,dividend,0.00185490
IEF,2014-08-01,dividend,0.00189574
IEF,2014-09-02,dividend,0.00172496
IEF,2014-10-01,dividend,0.00182330
IEF,2014-11-03,dividend,0.00171892
IEF,2014-12-01,dividend,0.00169495
IEF,2014-12-24,dividend,0.00147680
IEF,2015-02-02,dividend,0.00164569
IEF,2015-03-02,dividend,0.00157991
IEF,2015-04-01,dividend,0.00161297
IEF,2015-05-01,dividend,0.00151796
IEF,2015-06-01,dividend,0.00158155
IEF,2015-07-01,dividend,0.00154728
IEF,2015-08-03,dividend,0.00154273
IEF,2015-09-01,dividend,0.00157107
IEF,2015-10-01,dividend,0.00152315
IEF,2015-11-02,dividend,0.00152316
IEF,2015-12-01,dividend,0.00155100
IEF,2015-12-24,dividend,0.00154399
IEF,2016-02-01,dividend,0.00145867
IEF,2016-03-01,dividend,0.00142331
IEF,2016-04-01,dividend,0.00152562
IEF,2016-05-02,dividend,0.00146517
IEF,2016-06-01,dividend,0.00148939
IEF,2016-07-01,dividend,0.00139453
IEF,2016-08-01,dividend,0.00140015
IEF,2016-09-01,dividend,0.00139087
IEF,2016-10-03,dividend,0.00133981
IEF,2016-11-01,dividend,0.00139665
IEF,2016-12-01,dividend,0.00141944
IEF,2016-12-22,dividend,0.00158286
IEF,2017-02-01,dividend,0.00151627
IEF,2017-03-01,dividend,0.00137087
IEF,2017-04-03,dividend,0.00150291
IEF,2017-05-01,dividend,0.00150366
IEF,2017-06-01,dividend,0.00152482
IEF,2017-07-03,dividend,0.00149398
IEF,2017-08-01,dividend,0.00154662
IEF,2017-09-01,dividend,0.00150090
IEF,2017-10-02,dividend,0.00149128
IEF,2017-11-01,dividend,0.00154762
IEF,2017-12-01,dividend,0.00151073
IEF,2017-12-21,dividend,0.00156191
IEF,2018-02-01,dividend,0.00162387
IEF,2018-03-01,dividend,0.00155929
IEF,2018-04-02,dividend,0.00169616
IEF,2018-05-01,dividend,0.00187991
IEF,2018-06-01,dividend,0.00197338
IEF,2018-07-02,dividend,0.00185013
IEF,2018-08-01,dividend,0.00196401
IEF,2018-09-04,dividend,0.00200493
IEF,2018-10-01,dividend,0.00201868
IEF,2018-11-01,dividend,0.00214712
IEF,2018-12-03,dividend,0.00208593
IEF,2018-12-18,dividend,0.00206689
IEF,2019-02-01,dividend,0.00209835
IEF,2019-03-01,dividend,0.00191191
IEF,2019-04-01,dividend,0.00204232
IEF,2019-05-01,dividend,0.00199729
IEF,2019-06-03,dividend,0.00195133
IEF,2019-07-01,dividend,0.00174780
IEF,2019-08-01,dividend,0.00176148
IEF,2019-09-03,dividend,0.00166895
IEF,2019-10-01,dividend,0.00151793
IEF,2019-11-01,dividend,0.00149378
IEF,2019-12-02,dividend,0.00143545
IEF,2019-12-19,dividend,0.00141727
IEF,2020-02-03,dividend,0.00134414
IEF,2020-03-02,dividend,0.00119639
IEF,2020-04-01,dividend,0.00118549
